CollectionNumber,Species_Code,Spec_Num,Com_Name,Gear_Code,Gear_Description,FishWeight_g,Sex,DateFull,Month,TL_mm,DayOfTheYear,Age_Yrs,Age_Days,Age_FracYrs,AgeMethod,YearClass
19990483,A263,4,Sheepshead,014,HOOK & LINE,,2,3-Apr-99,4,448,93,6,2283,6.25,otolith,1993
19990483,A263,6,Sheepshead,014,HOOK & LINE,,2,3-Apr-99,4,488,93,6,2283,6.25,otolith,1993
20030547,A263,3,Sheepshead,014,HOOK & LINE,,1,10-Apr-03,4,483,100,6,2290,6.27,otolith,1997
20030547,A263,1,Sheepshead,014,HOOK & LINE,,1,10-Apr-03,4,492,100,6,2290,6.27,otolith,1997
20030546,A263,5,Sheepshead,014,HOOK & LINE,,1,10-Apr-03,4,542,100,6,2290,6.27,otolith,1997
20030547,A263,2,Sheepshead,014,HOOK & LINE,,2,10-Apr-03,4,555,100,6,2290,6.27,otolith,1997
20100472,A263,2,Sheepshead,014,HOOK & LINE,,2,11-Apr-10,4,390,101,6,2291,6.28,otolith,2004
20100470,A263,7,Sheepshead,014,HOOK & LINE,,1,11-Apr-10,4,432,101,6,2291,6.28,otolith,2004
20100472,A263,1,Sheepshead,014,HOOK & LINE,,1,11-Apr-10,4,494,101,6,2291,6.28,otolith,2004
20010388,A263,5,Sheepshead,014,HOOK & LINE,,2,19-Apr-01,4,438,109,6,2299,6.30,otolith,1995
20010322,A263,41,Sheepshead,014,HOOK & LINE,947,1,21-Apr-01,4,382,111,6,2301,6.30,otolith,1995
20010322,A263,28,Sheepshead,014,HOOK & LINE,2293,2,21-Apr-01,4,476,111,6,2301,6.30,otolith,1995
20010322,A263,66,Sheepshead,014,HOOK & LINE,2416,2,21-Apr-01,4,492,111,6,2301,6.30,otolith,1995
20010322,A263,7,Sheepshead,014,HOOK & LINE,2293,1,21-Apr-01,4,493,111,6,2301,6.30,otolith,1995
20000392,A263,2,Sheepshead,014,HOOK & LINE,,1,20-Apr-00,4,500,111,6,2301,6.30,otolith,1994
20060470,A263,3,Sheepshead,014,HOOK & LINE,1910,1,22-Apr-06,4,456,112,6,2302,6.31,otolith,2000
20060470,A263,37,Sheepshead,014,HOOK & LINE,1530,1,22-Apr-06,4,457,112,6,2302,6.31,otolith,2000
20060470,A263,40,Sheepshead,014,HOOK & LINE,1824,1,22-Apr-06,4,469,112,6,2302,6.31,otolith,2000
20060470,A263,20,Sheepshead,014,HOOK & LINE,3241,2,22-Apr-06,4,557,112,6,2302,6.31,otolith,2000
20060470,A263,17,Sheepshead,014,HOOK & LINE,3304,2,22-Apr-06,4,539.0137,112,6,2302,6.31,otolith,2000
20050390,A263,7,Sheepshead,014,HOOK & LINE,1862,1,23-Apr-05,4,451,113,6,2303,6.31,otolith,1999
20050390,A263,37,Sheepshead,014,HOOK & LINE,2157,1,23-Apr-05,4,467,113,6,2303,6.31,otolith,1999
20050390,A263,4,Sheepshead,014,HOOK & LINE,3009,2,23-Apr-05,4,534,113,6,2303,6.31,otolith,1999
20050390,A263,14,Sheepshead,014,HOOK & LINE,2637,1,23-Apr-05,4,535,113,6,2303,6.31,otolith,1999
20010572,A263,1,Sheepshead,014,HOOK & LINE,,2,24-Apr-01,4,361,114,6,2304,6.31,otolith,1995
20100483,A263,38,Sheepshead,014,HOOK & LINE,1427,2,24-Apr-10,4,417,114,6,2304,6.31,otolith,2004
20090631,A263,4,Sheepshead,014,HOOK & LINE,,1,24-Apr-09,4,468,114,6,2304,6.31,otolith,2003
20100483,A263,8,Sheepshead,014,HOOK & LINE,2443,2,24-Apr-10,4,513,114,6,2304,6.31,otolith,2004
20100483,A263,43,Sheepshead,014,HOOK & LINE,2903,2,24-Apr-10,4,560,114,6,2304,6.31,otolith,2004
20100483,A263,21,Sheepshead,014,HOOK & LINE,3125,2,24-Apr-10,4,562,114,6,2304,6.31,otolith,2004
20040465,A263,25,Sheepshead,014,HOOK & LINE,2415,2,24-Apr-04,4,470,115,6,2305,6.32,otolith,1998
20090478,A263,1,Sheepshead,014,HOOK & LINE,2035,2,25-Apr-09,4,496,115,6,2305,6.32,otolith,2003
20000390,A263,1,Sheepshead,014,HOOK & LINE,,2,24-Apr-00,4,528,115,6,2305,6.32,otolith,1994
20040465,A263,47,Sheepshead,014,HOOK & LINE,3582,2,24-Apr-04,4,575,115,6,2305,6.32,otolith,1998
20080517,A263,22,Sheepshead,014,HOOK & LINE,389,2,26-Apr-08,4,290,117,6,2307,6.32,otolith,2002
20080517,A263,9,Sheepshead,014,HOOK & LINE,1692,1,26-Apr-08,4,465,117,6,2307,6.32,otolith,2002
20080517,A263,56,Sheepshead,014,HOOK & LINE,2053,2,26-Apr-08,4,465,117,6,2307,6.32,otolith,2002
20080517,A263,14,Sheepshead,014,HOOK & LINE,2080,2,26-Apr-08,4,482,117,6,2307,6.32,otolith,2002
20080517,A263,54,Sheepshead,014,HOOK & LINE,1778,2,26-Apr-08,4,493,117,6,2307,6.32,otolith,2002
20080517,A263,36,Sheepshead,014,HOOK & LINE,2610,2,26-Apr-08,4,531,117,6,2307,6.32,otolith,2002
20080517,A263,47,Sheepshead,014,HOOK & LINE,3428,2,26-Apr-08,4,566,117,6,2307,6.32,otolith,2002
20080517,A263,46,Sheepshead,014,HOOK & LINE,3220,1,26-Apr-08,4,596,117,6,2307,6.32,otolith,2002
20120535,A263,48,Sheepshead,014,HOOK & LINE,535,2,28-Apr-12,4,311,119,6,2309,6.33,otolith,2006
20120535,A263,17,Sheepshead,014,HOOK & LINE,739,1,28-Apr-12,4,346,119,6,2309,6.33,otolith,2006
20120535,A263,66,Sheepshead,014,HOOK & LINE,695,1,28-Apr-12,4,349,119,6,2309,6.33,otolith,2006
20120535,A263,30,Sheepshead,014,HOOK & LINE,755,2,28-Apr-12,4,367,119,6,2309,6.33,otolith,2006
20120535,A263,67,Sheepshead,014,HOOK & LINE,965,2,28-Apr-12,4,387,119,6,2309,6.33,otolith,2006
20010570,A263,1,Sheepshead,014,HOOK & LINE,,2,29-Apr-01,4,388,119,6,2309,6.33,otolith,1995
20050633,A263,2,Sheepshead,014,HOOK & LINE,,2,29-Apr-05,4,388,119,6,2309,6.33,otolith,1999
20120535,A263,18,Sheepshead,014,HOOK & LINE,1217,1,28-Apr-12,4,411,119,6,2309,6.33,otolith,2006
20070619,A263,2,Sheepshead,014,HOOK & LINE,,1,29-Apr-07,4,421,119,6,2309,6.33,otolith,2001
20120535,A263,15,Sheepshead,014,HOOK & LINE,1238,1,28-Apr-12,4,432,119,6,2309,6.33,otolith,2006
20120535,A263,25,Sheepshead,014,HOOK & LINE,1406,2,28-Apr-12,4,449,119,6,2309,6.33,otolith,2006
20120535,A263,44,Sheepshead,014,HOOK & LINE,1420,2,28-Apr-12,4,454,119,6,2309,6.33,otolith,2006
20070619,A263,3,Sheepshead,014,HOOK & LINE,,1,29-Apr-07,4,462,119,6,2309,6.33,otolith,2001
20120535,A263,61,Sheepshead,014,HOOK & LINE,2352,2,28-Apr-12,4,462,119,6,2309,6.33,otolith,2006
20120535,A263,12,Sheepshead,014,HOOK & LINE,1873,1,28-Apr-12,4,463,119,6,2309,6.33,otolith,2006
20120535,A263,37,Sheepshead,014,HOOK & LINE,1936,2,28-Apr-12,4,470,119,6,2309,6.33,otolith,2006
20120535,A263,13,Sheepshead,014,HOOK & LINE,2042,1,28-Apr-12,4,475,119,6,2309,6.33,otolith,2006
20120535,A263,27,Sheepshead,014,HOOK & LINE,2188,1,28-Apr-12,4,487,119,6,2309,6.33,otolith,2006
20120535,A263,28,Sheepshead,014,HOOK & LINE,1839,1,28-Apr-12,4,487,119,6,2309,6.33,otolith,2006
20120535,A263,32,Sheepshead,014,HOOK & LINE,2500,1,28-Apr-12,4,508,119,6,2309,6.33,otolith,2006
20120535,A263,70,Sheepshead,014,HOOK & LINE,2534,2,28-Apr-12,4,518,119,6,2309,6.33,otolith,2006
20120535,A263,65,Sheepshead,014,HOOK & LINE,2331,1,28-Apr-12,4,523,119,6,2309,6.33,otolith,2006
20120535,A263,6,Sheepshead,014,HOOK & LINE,2490,2,28-Apr-12,4,535,119,6,2309,6.33,otolith,2006
20120535,A263,35,Sheepshead,014,HOOK & LINE,3049,2,28-Apr-12,4,538,119,6,2309,6.33,otolith,2006
20120535,A263,73,Sheepshead,014,HOOK & LINE,3529,2,28-Apr-12,4,567,119,6,2309,6.33,otolith,2006
20110517,A263,33,Sheepshead,014,HOOK & LINE,1012,1,30-Apr-11,4,402,120,6,2310,6.33,otolith,2005
20000383,A263,39,Sheepshead,014,HOOK & LINE,1739,2,29-Apr-00,4,444,120,6,2310,6.33,otolith,1994
20110517,A263,6,Sheepshead,014,HOOK & LINE,1619,1,30-Apr-11,4,466,120,6,2310,6.33,otolith,2005
20110517,A263,13,Sheepshead,014,HOOK & LINE,2032,1,30-Apr-11,4,473,120,6,2310,6.33,otolith,2005
20110517,A263,14,Sheepshead,014,HOOK & LINE,1965,2,30-Apr-11,4,478,120,6,2310,6.33,otolith,2005
20000383,A263,3,Sheepshead,014,HOOK & LINE,2318,1,29-Apr-00,4,480,120,6,2310,6.33,otolith,1994
20000383,A263,47,Sheepshead,014,HOOK & LINE,2100,1,29-Apr-00,4,482,120,6,2310,6.33,otolith,1994
20000383,A263,21,Sheepshead,014,HOOK & LINE,2157,2,29-Apr-00,4,494,120,6,2310,6.33,otolith,1994
20000383,A263,40,Sheepshead,014,HOOK & LINE,2490,1,29-Apr-00,4,507,120,6,2310,6.33,otolith,1994
20000383,A263,48,Sheepshead,014,HOOK & LINE,2740,1,29-Apr-00,4,508,120,6,2310,6.33,otolith,1994
20110517,A263,42,Sheepshead,014,HOOK & LINE,3017,1,30-Apr-11,4,548,120,6,2310,6.33,otolith,2005
20100533,A263,1,Sheepshead,014,HOOK & LINE,2015,2,1-May-10,5,479,121,6,2311,6.33,otolith,2004
19980358,A263,16,Sheepshead,014,HOOK & LINE,,2,3-May-98,5,450,123,6,2313,6.34,otolith,1992
19980358,A263,8,Sheepshead,014,HOOK & LINE,,2,3-May-98,5,508,123,6,2313,6.34,otolith,1992
20120875,A263,9,Sheepshead,014,HOOK & LINE,,2,4-May-12,5,426,125,6,2315,6.34,otolith,2006
20120875,A263,3,Sheepshead,014,HOOK & LINE,,1,4-May-12,5,441,125,6,2315,6.34,otolith,2006
20070533,A263,40,Sheepshead,014,HOOK & LINE,1936,1,5-May-07,5,448,125,6,2315,6.34,otolith,2001
20070533,A263,2,Sheepshead,014,HOOK & LINE,1310,1,5-May-07,5,456,125,6,2315,6.34,otolith,2001
20070533,A263,29,Sheepshead,014,HOOK & LINE,1713,2,5-May-07,5,471,125,6,2315,6.34,otolith,2001
19960462,A263,7,Sheepshead,014,HOOK & LINE,,2,5-May-96,5,265,126,6,2316,6.35,otolith,1990
19960462,A263,25,Sheepshead,014,HOOK & LINE,,1,5-May-96,5,393,126,6,2316,6.35,otolith,1990
19960462,A263,10,Sheepshead,014,HOOK & LINE,,1,5-May-96,5,408,126,6,2316,6.35,otolith,1990
19960462,A263,28,Sheepshead,014,HOOK & LINE,,1,5-May-96,5,408,126,6,2316,6.35,otolith,1990
19960462,A263,1,Sheepshead,014,HOOK & LINE,,2,5-May-96,5,462,126,6,2316,6.35,otolith,1990
20110564,A263,7,Sheepshead,014,HOOK & LINE,2529,1,10-May-11,5,525,130,6,2320,6.36,otolith,2005
20000496,A263,1,Sheepshead,014,HOOK & LINE,,2,13-May-00,5,457,134,6,2324,6.37,otolith,1994
20120877,A263,2,Sheepshead,014,HOOK & LINE,,9,15-May-12,5,438,136,6,2326,6.37,otolith,2006
20120877,A263,1,Sheepshead,014,HOOK & LINE,,9,15-May-12,5,580,136,6,2326,6.37,otolith,2006
20120872,A263,1,Sheepshead,127,GIG,,1,16-May-12,5,447,137,6,2327,6.38,otolith,2006
19960507,A263,2,Sheepshead,014,HOOK & LINE,,2,18-May-96,5,350,139,6,2329,6.38,otolith,1990
19960510,A263,2,Sheepshead,014,HOOK & LINE,,2,18-May-96,5,420,139,6,2329,6.38,otolith,1990
19960475,A263,9,Sheepshead,014,HOOK & LINE,1641,1,18-May-96,5,442,139,6,2329,6.38,otolith,1990
19960507,A263,12,Sheepshead,014,HOOK & LINE,,2,18-May-96,5,457,139,6,2329,6.38,otolith,1990
19960475,A263,3,Sheepshead,014,HOOK & LINE,2410,1,18-May-96,5,506,139,6,2329,6.38,otolith,1990
20010582,A263,4,Sheepshead,014,HOOK & LINE,,9,19-May-01,5,514,139,6,2329,6.38,otolith,1995
20020660,A263,4,Sheepshead,014,HOOK & LINE,,1,20-May-02,5,493,140,6,2330,6.38,otolith,1996
20020660,A263,3,Sheepshead,014,HOOK & LINE,,2,20-May-02,5,506,140,6,2330,6.38,otolith,1996
20110635,A263,15,Sheepshead,014,HOOK & LINE,1161,1,21-May-11,5,392,141,6,2331,6.39,otolith,2005
20110635,A263,13,Sheepshead,014,HOOK & LINE,1655,1,21-May-11,5,442,141,6,2331,6.39,otolith,2005
20110635,A263,4,Sheepshead,014,HOOK & LINE,1924,1,21-May-11,5,472,141,6,2331,6.39,otolith,2005
20080716,A263,2,Sheepshead,065,SPEAR GUN,,2,24-May-08,5,472,145,6,2335,6.40,otolith,2002
20090622,A263,1,Sheepshead,014,HOOK & LINE,712,1,28-May-09,5,358,148,6,2338,6.41,otolith,2003
20000596,A263,1,Sheepshead,014,HOOK & LINE,,2,28-May-00,5,490,149,6,2339,6.41,otolith,1994
19980424,A263,10,Sheepshead,014,HOOK & LINE,1804,1,30-May-98,5,481,150,6,2340,6.41,otolith,1992
19980424,A263,3,Sheepshead,014,HOOK & LINE,2548,1,30-May-98,5,507,150,6,2340,6.41,otolith,1992
20110689,A263,3,Sheepshead,014,HOOK & LINE,1168,2,31-May-11,5,369,151,6,2341,6.41,otolith,2005
20030637,A263,5,Sheepshead,014,HOOK & LINE,960,1,31-May-03,5,392,151,6,2341,6.41,otolith,1997
20030637,A263,7,Sheepshead,014,HOOK & LINE,2115,1,31-May-03,5,494,151,6,2341,6.41,otolith,1997
20020698,A263,20,Sheepshead,014,HOOK & LINE,2205,1,1-Jun-02,6,482,152,6,2342,6.42,otolith,1996
20080678,A263,8,Sheepshead,014,HOOK & LINE,2509,1,31-May-08,5,500,152,6,2342,6.42,otolith,2002
20070664,A263,4,Sheepshead,014,HOOK & LINE,1467,2,2-Jun-07,6,432,153,6,2343,6.42,otolith,2001
20010519,A263,1,Sheepshead,014,HOOK & LINE,2234,1,2-Jun-01,6,499,153,6,2343,6.42,otolith,1995
20010519,A263,2,Sheepshead,014,HOOK & LINE,2473,1,2-Jun-01,6,506,153,6,2343,6.42,otolith,1995
20010519,A263,6,Sheepshead,014,HOOK & LINE,2508,2,2-Jun-01,6,510,153,6,2343,6.42,otolith,1995
20070664,A263,6,Sheepshead,014,HOOK & LINE,2418,2,2-Jun-07,6,516,153,6,2343,6.42,otolith,2001
20120700,A263,4,Sheepshead,014,HOOK & LINE,1540,2,2-Jun-12,6,429,154,6,2344,6.42,otolith,2006
20120700,A263,1,Sheepshead,014,HOOK & LINE,1864,1,2-Jun-12,6,472,154,6,2344,6.42,otolith,2006
20120700,A263,15,Sheepshead,014,HOOK & LINE,2246,1,2-Jun-12,6,486,154,6,2344,6.42,otolith,2006
20120700,A263,16,Sheepshead,014,HOOK & LINE,1798,2,2-Jun-12,6,494,154,6,2344,6.42,otolith,2006
20060624,A263,9,Sheepshead,014,HOOK & LINE,2350,1,3-Jun-06,6,496,154,6,2344,6.42,otolith,2000
20060624,A263,11,Sheepshead,014,HOOK & LINE,2497,1,3-Jun-06,6,510,154,6,2344,6.42,otolith,2000
20120700,A263,9,Sheepshead,014,HOOK & LINE,3383,1,2-Jun-12,6,568,154,6,2344,6.42,otolith,2006
20110690,A263,3,Sheepshead,014,HOOK & LINE,1793,1,4-Jun-11,6,435,155,6,2345,6.42,otolith,2005
20050635,A263,11,Sheepshead,014,HOOK & LINE,1865,1,4-Jun-05,6,482,155,6,2345,6.42,otolith,1999
20050635,A263,20,Sheepshead,014,HOOK & LINE,2192,2,4-Jun-05,6,485,155,6,2345,6.42,otolith,1999
20050635,A263,3,Sheepshead,014,HOOK & LINE,2255,1,4-Jun-05,6,487,155,6,2345,6.42,otolith,1999
20000542,A263,4,Sheepshead,014,HOOK & LINE,2302,2,3-Jun-00,6,488,155,6,2345,6.42,otolith,1994
20050635,A263,22,Sheepshead,014,HOOK & LINE,2520,1,4-Jun-05,6,491,155,6,2345,6.42,otolith,1999
20000542,A263,2,Sheepshead,014,HOOK & LINE,2424,2,3-Jun-00,6,505,155,6,2345,6.42,otolith,1994
20050635,A263,26,Sheepshead,014,HOOK & LINE,3045,1,4-Jun-05,6,551,155,6,2345,6.42,otolith,1999
19990533,A263,5,Sheepshead,014,HOOK & LINE,1924,2,5-Jun-99,6,470,156,6,2346,6.43,otolith,1993
20100648,A263,4,Sheepshead,014,HOOK & LINE,2299,1,5-Jun-10,6,478,156,6,2346,6.43,otolith,2004
20100648,A263,9,Sheepshead,014,HOOK & LINE,1980,1,5-Jun-10,6,494,156,6,2346,6.43,otolith,2004
20040625,A263,16,Sheepshead,014,HOOK & LINE,2492,2,5-Jun-04,6,490,157,6,2347,6.43,otolith,1998
20040625,A263,18,Sheepshead,014,HOOK & LINE,2383,1,5-Jun-04,6,496,157,6,2347,6.43,otolith,1998
20030669,A263,17,Sheepshead,014,HOOK & LINE,1618,2,7-Jun-03,6,438,158,6,2348,6.43,otolith,1997
20030669,A263,12,Sheepshead,014,HOOK & LINE,2639,2,7-Jun-03,6,522,158,6,2348,6.43,otolith,1997
20030669,A263,11,Sheepshead,014,HOOK & LINE,3130,1,7-Jun-03,6,548,158,6,2348,6.43,otolith,1997
20050636,A263,7,Sheepshead,014,HOOK & LINE,2334,1,11-Jun-05,6,490,162,6,2352,6.44,otolith,1999
19970672,A263,19,Sheepshead,014,HOOK & LINE,,2,12-Jun-97,6,445,163,6,2353,6.45,otolith,1991
19970672,A263,14,Sheepshead,014,HOOK & LINE,,1,12-Jun-97,6,467,163,6,2353,6.45,otolith,1991
20040635,A263,4,Sheepshead,014,HOOK & LINE,1652,2,12-Jun-04,6,452,164,6,2354,6.45,otolith,1998
20040635,A263,16,Sheepshead,014,HOOK & LINE,1632,1,12-Jun-04,6,453,164,6,2354,6.45,otolith,1998
20040635,A263,13,Sheepshead,014,HOOK & LINE,1693,2,12-Jun-04,6,458,164,6,2354,6.45,otolith,1998
20040635,A263,17,Sheepshead,014,HOOK & LINE,1973,2,12-Jun-04,6,481,164,6,2354,6.45,otolith,1998
20070719,A263,20,Sheepshead,014,HOOK & LINE,2063,1,16-Jun-07,6,478,167,6,2357,6.46,otolith,2001
20071014,A263,1,Sheepshead,014,HOOK & LINE,,1,16-Jun-07,6,490,167,6,2357,6.46,otolith,2001
20070719,A263,14,Sheepshead,014,HOOK & LINE,2400,1,16-Jun-07,6,491,167,6,2357,6.46,otolith,2001
20070719,A263,18,Sheepshead,014,HOOK & LINE,2628,1,16-Jun-07,6,525,167,6,2357,6.46,otolith,2001
20110729,A263,7,Sheepshead,014,HOOK & LINE,1170,1,18-Jun-11,6,397,169,6,2359,6.46,otolith,2005
20120777,A263,1,Sheepshead,014,HOOK & LINE,1692,1,17-Jun-12,6,430,169,6,2359,6.46,otolith,2006
20110729,A263,12,Sheepshead,014,HOOK & LINE,1908,2,18-Jun-11,6,465,169,6,2359,6.46,otolith,2005
19980491,A263,26,Sheepshead,014,HOOK & LINE,1753,1,20-Jun-98,6,446,171,6,2361,6.47,otolith,1992
20010777,A263,1,Sheepshead,014,HOOK & LINE,,1,20-Jun-01,6,453,171,6,2361,6.47,otolith,1995
20010777,A263,2,Sheepshead,014,HOOK & LINE,,1,20-Jun-01,6,460,171,6,2361,6.47,otolith,1995
19980491,A263,12,Sheepshead,014,HOOK & LINE,2307,2,20-Jun-98,6,479,171,6,2361,6.47,otolith,1992
19980491,A263,22,Sheepshead,014,HOOK & LINE,1946,2,20-Jun-98,6,481,171,6,2361,6.47,otolith,1992
19980491,A263,5,Sheepshead,014,HOOK & LINE,2263,1,20-Jun-98,6,490,171,6,2361,6.47,otolith,1992
19980491,A263,24,Sheepshead,014,HOOK & LINE,2553,2,20-Jun-98,6,498,171,6,2361,6.47,otolith,1992
19990590,A263,8,Sheepshead,014,HOOK & LINE,2467,1,21-Jun-99,6,505,172,6,2362,6.47,otolith,1993
20080784,A263,4,Sheepshead,014,HOOK & LINE,1346,1,21-Jun-08,6,411,173,6,2363,6.47,otolith,2002
20080784,A263,38,Sheepshead,014,HOOK & LINE,2230,2,21-Jun-08,6,485,173,6,2363,6.47,otolith,2002
20080784,A263,10,Sheepshead,014,HOOK & LINE,2497,2,21-Jun-08,6,495,173,6,2363,6.47,otolith,2002
20080784,A263,2,Sheepshead,014,HOOK & LINE,3116,1,21-Jun-08,6,535,173,6,2363,6.47,otolith,2002
20080784,A263,1,Sheepshead,014,HOOK & LINE,2746,2,21-Jun-08,6,536,173,6,2363,6.47,otolith,2002
20080784,A263,3,Sheepshead,014,HOOK & LINE,3236,1,21-Jun-08,6,545,173,6,2363,6.47,otolith,2002
20120814,A263,7,Sheepshead,014,HOOK & LINE,1557,2,23-Jun-12,6,445,175,6,2365,6.48,otolith,2006
20120816,A263,4,Sheepshead,014,HOOK & LINE,1711,1,23-Jun-12,6,452,175,6,2365,6.48,otolith,2006
20120816,A263,5,Sheepshead,014,HOOK & LINE,2137,1,23-Jun-12,6,480,175,6,2365,6.48,otolith,2006
20120814,A263,2,Sheepshead,014,HOOK & LINE,2806,2,23-Jun-12,6,539,175,6,2365,6.48,otolith,2006
20120814,A263,4,Sheepshead,014,HOOK & LINE,3097,1,23-Jun-12,6,539,175,6,2365,6.48,otolith,2006
20000649,A263,32,Sheepshead,014,HOOK & LINE,1255,2,24-Jun-00,6,416,176,6,2366,6.48,otolith,1994
20000649,A263,4,Sheepshead,014,HOOK & LINE,1533,1,24-Jun-00,6,430,176,6,2366,6.48,otolith,1994
20000649,A263,2,Sheepshead,014,HOOK & LINE,1990,1,24-Jun-00,6,461,176,6,2366,6.48,otolith,1994
20000649,A263,6,Sheepshead,014,HOOK & LINE,2656,1,24-Jun-00,6,506,176,6,2366,6.48,otolith,1994
20000649,A263,31,Sheepshead,014,HOOK & LINE,2750,1,24-Jun-00,6,530,176,6,2366,6.48,otolith,1994
19980551,A263,1,Sheepshead,014,HOOK & LINE,,2,26-Jun-98,6,535,177,6,2367,6.48,otolith,1992
19970634,A263,32,Sheepshead,014,HOOK & LINE,1817,1,28-Jun-97,6,456,179,6,2369,6.49,otolith,1991
19970634,A263,23,Sheepshead,014,HOOK & LINE,1756,2,28-Jun-97,6,470,179,6,2369,6.49,otolith,1991
19970634,A263,24,Sheepshead,014,HOOK & LINE,2129,1,28-Jun-97,6,471,179,6,2369,6.49,otolith,1991
19970634,A263,30,Sheepshead,014,HOOK & LINE,2494,2,28-Jun-97,6,516,179,6,2369,6.49,otolith,1991
20010665,A263,25,Sheepshead,014,HOOK & LINE,2104,2,30-Jun-01,6,495,181,6,2371,6.50,otolith,1995
20120855,A263,3,Sheepshead,014,HOOK & LINE,1376,2,30-Jun-12,6,405,182,6,2372,6.50,otolith,2006
19970673,A263,10,Sheepshead,014,HOOK & LINE,,1,6-Jul-97,7,430,187,6,2377,6.51,otolith,1991
19960695,A263,2,Sheepshead,014,HOOK & LINE,,1,7-Jul-96,7,505,189,6,2379,6.52,otolith,1990
20110818,A263,20,Sheepshead,014,HOOK & LINE,2160,1,9-Jul-11,7,472,190,6,2380,6.52,otolith,2005
20110818,A263,14,Sheepshead,014,HOOK & LINE,1920,1,9-Jul-11,7,476,190,6,2380,6.52,otolith,2005
20110818,A263,12,Sheepshead,014,HOOK & LINE,2355,2,9-Jul-11,7,522,190,6,2380,6.52,otolith,2005
20110818,A263,18,Sheepshead,014,HOOK & LINE,2842,1,9-Jul-11,7,527,190,6,2380,6.52,otolith,2005
20090811,A263,1,Sheepshead,014,HOOK & LINE,1673,2,11-Jul-09,7,450,192,6,2382,6.53,otolith,2003
20030817,A263,39,Sheepshead,014,HOOK & LINE,2044,1,12-Jul-03,7,455,193,6,2383,6.53,otolith,1997
20030817,A263,9,Sheepshead,014,HOOK & LINE,1963,2,12-Jul-03,7,457,193,6,2383,6.53,otolith,1997
20030817,A263,5,Sheepshead,014,HOOK & LINE,2179,2,12-Jul-03,7,488,193,6,2383,6.53,otolith,1997
20030817,A263,32,Sheepshead,014,HOOK & LINE,2680,2,12-Jul-03,7,508,193,6,2383,6.53,otolith,1997
20030817,A263,21,Sheepshead,014,HOOK & LINE,3490,1,12-Jul-03,7,553,193,6,2383,6.53,otolith,1997
20080863,A263,11,Sheepshead,014,HOOK & LINE,1748,1,12-Jul-08,7,453,194,6,2384,6.53,otolith,2002
20080863,A263,25,Sheepshead,014,HOOK & LINE,1930,1,12-Jul-08,7,470,194,6,2384,6.53,otolith,2002
20020915,A263,8,Sheepshead,014,HOOK & LINE,2475,1,13-Jul-02,7,502,194,6,2384,6.53,otolith,1996
20080863,A263,5,Sheepshead,014,HOOK & LINE,2684,1,12-Jul-08,7,517,194,6,2384,6.53,otolith,2002
20030851,A263,1,Sheepshead,014,HOOK & LINE,,2,14-Jul-03,7,438,195,6,2385,6.53,otolith,1997
20070829,A263,6,Sheepshead,014,HOOK & LINE,2054,1,14-Jul-07,7,465,195,6,2385,6.53,otolith,2001
20070829,A263,7,Sheepshead,014,HOOK & LINE,1950,1,14-Jul-07,7,472,195,6,2385,6.53,otolith,2001
20070829,A263,20,Sheepshead,014,HOOK & LINE,2172,1,14-Jul-07,7,478,195,6,2385,6.53,otolith,2001
20030851,A263,2,Sheepshead,014,HOOK & LINE,,1,14-Jul-03,7,483,195,6,2385,6.53,otolith,1997
20070829,A263,16,Sheepshead,014,HOOK & LINE,2176,1,14-Jul-07,7,485,195,6,2385,6.53,otolith,2001
20070829,A263,4,Sheepshead,014,HOOK & LINE,2702,1,14-Jul-07,7,523,195,6,2385,6.53,otolith,2001
20120890,A263,4,Sheepshead,014,HOOK & LINE,1276,1,14-Jul-12,7,415,196,6,2386,6.54,otolith,2006
20120867,A263,6,Sheepshead,014,HOOK & LINE,2159,1,14-Jul-12,7,477,196,6,2386,6.54,otolith,2006
20000799,A263,1,Sheepshead,014,HOOK & LINE,,2,15-Jul-00,7,483,197,6,2387,6.54,otolith,1994
20100839,A263,6,Sheepshead,014,HOOK & LINE,1374,2,17-Jul-10,7,408,198,6,2388,6.54,otolith,2004
20040818,A263,2,Sheepshead,014,HOOK & LINE,2457,1,17-Jul-04,7,492,199,6,2389,6.55,otolith,1998
20080891,A263,5,Sheepshead,014,HOOK & LINE,2292,2,19-Jul-08,7,503,201,6,2391,6.55,otolith,2002
20080891,A263,6,Sheepshead,014,HOOK & LINE,2933,1,19-Jul-08,7,538,201,6,2391,6.55,otolith,2002
20050897,A263,23,Sheepshead,014,HOOK & LINE,673,1,23-Jul-05,7,334,204,6,2394,6.56,otolith,1999
20000780,A263,3,Sheepshead,014,HOOK & LINE,1880,2,22-Jul-00,7,442,204,6,2394,6.56,otolith,1994
20050897,A263,11,Sheepshead,014,HOOK & LINE,1996,1,23-Jul-05,7,473,204,6,2394,6.56,otolith,1999
19990676,A263,1,Sheepshead,014,HOOK & LINE,2601,2,23-Jul-99,7,500,204,6,2394,6.56,otolith,1993
20050897,A263,6,Sheepshead,014,HOOK & LINE,4542,1,23-Jul-05,7,515,204,6,2394,6.56,otolith,1999
20050897,A263,25,Sheepshead,014,HOOK & LINE,2722,1,23-Jul-05,7,518,204,6,2394,6.56,otolith,1999
20000802,A263,1,Sheepshead,014,HOOK & LINE,,2,23-Jul-00,7,439,205,6,2395,6.56,otolith,1994
